"Date and time","Volumetric humidity(S1)",temperature(S1),"Dew point(S1)","Humidity deficit(S1)","Relative humidity(S1)","Soil Electronic Conductivity(S1)","Soil Electronic Conductivity(S2)","soil vwc(S1)","soil vwc(S2)","Solar radiation (W/m2)(A1)",Thermister(S1),Thermister(S2)
2024-04-01T14:10:00+0900,,,,,,65.5,2.2,1.2,13.1,0,22.4,22.8
2024-04-01T14:00:00+0900,,,,,,65.5,2.2,1.3,13.1,0,22.4,22.8
2024-04-01T13:50:00+0900,,,,,,65.5,2.2,1.2,13.1,0,22.5,22.8
2024-04-01T13:40:00+0900,,,,,,65.5,2.2,1.1,13.1,0,22.5,22.8
2024-04-01T13:30:00+0900,,,,,,65.5,2.1,1.1,13.2,0,22.5,22.8
2024-04-01T13:20:00+0900,,,,,,65.5,2.1,1.1,13.2,0,22.5,22.8
2024-04-01T13:10:00+0900,,,,,,65.5,2.1,1,13.2,0,22.6,22.8
2024-04-01T13:00:00+0900,,,,,,65.5,2.1,1,13.2,0,22.6,22.8
2024-04-01T12:50:00+0900,,,,,,65.5,2.2,1.1,13.2,0,22.6,22.8
2024-04-01T12:40:00+0900,,,,,,65.5,2.1,1.1,13.3,0,22.6,22.8
2024-04-01T12:30:00+0900,,,,,,65.5,2.2,1.1,13.1,0,22.6,22.8
2024-04-01T12:20:00+0900,,,,,,65.5,2.1,1.1,13.2,0,22.7,22.8
2024-04-01T12:10:00+0900,,,,,,65.5,2.1,1.1,13.2,0,22.7,22.8
2024-04-01T12:00:00+0900,,,,,,65.5,2.2,1,13.1,0,22.8,22.8
2024-04-01T11:50:00+0900,,,,,,65.5,2.1,1,13.2,0,22.8,22.8
2024-04-01T11:40:00+0900,,,,,,65.5,2.1,1.1,13.1,0,22.8,22.8
2024-04-01T11:30:00+0900,,,,,,65.5,2.2,1,13.1,0,22.8,22.8
2024-04-01T11:20:00+0900,,,,,,65.5,2.1,1,13.2,0,22.9,22.8
2024-04-01T11:10:00+0900,,,,,,65.5,2.1,1,13.2,0,22.9,22.8
2024-04-01T11:00:00+0900,,,,,,65.5,2.2,1,13.1,0,22.9,22.8
2024-04-01T10:50:00+0900,,,,,,65.5,2.1,1,13.2,0,22.9,22.8
2024-04-01T10:40:00+0900,,,,,,65.5,2.2,0.9,13.1,0,23,22.8
2024-04-01T10:30:00+0900,,,,,,65.5,2.2,1,13.1,0,23.1,22.8
2024-04-01T10:20:00+0900,,,,,,65.5,2.1,0.9,13.2,0,23.1,22.8
2024-04-01T10:10:00+0900,,,,,,65.5,2.2,0.9,13.1,0,23.1,22.8
2024-04-01T10:00:00+0900,,,,,,65.5,2.1,1,13.2,0,23.1,22.8
2024-04-01T09:50:00+0900,,,,,,65.5,2.1,0.9,13.2,0,23.2,22.8
2024-04-01T09:40:00+0900,,,,,,65.5,2.1,0.8,13.2,0,23.3,22.8
2024-04-01T09:30:00+0900,,,,,,65.5,2.2,0.8,13.1,0,23.3,22.8
2024-04-01T09:20:00+0900,,,,,,65.5,2.2,0.8,13.1,0,23.3,22.8
2024-04-01T09:10:00+0900,,,,,,65.5,2.1,0.8,13.2,0,23.4,22.8
2024-04-01T09:00:00+0900,,,,,,65.5,2.1,0.8,13.3,0,23.4,22.8
2024-04-01T08:50:00+0900,,,,,,65.5,2.1,0.8,13.2,0,23.5,22.8
2024-04-01T08:40:00+0900,,,,,,65.5,2.1,0.9,13.3,0,23.6,22.8
2024-04-01T08:30:00+0900,,,,,,65.5,2.1,0.7,13.2,0,23.6,22.8
2024-04-01T08:20:00+0900,,,,,,65.5,2.1,0.9,13.2,0,23.7,22.8
2024-04-01T08:10:00+0900,,,,,,65.5,2.1,0.8,13.2,0,23.8,22.7
2024-04-01T08:00:00+0900,,,,,,65.5,2.1,0.9,13.3,0,23.8,22.7
2024-04-01T07:50:00+0900,,,,,,65.5,2.1,0.8,13.3,0,23.9,22.7
2024-04-01T07:40:00+0900,,,,,,65.5,2.1,0.7,13.3,0,23.9,22.7
2024-04-01T07:30:00+0900,,,,,,65.5,2.1,0.7,13.2,0,24,22.7
2024-04-01T07:20:00+0900,,,,,,65.5,2.1,0.7,13.3,0,24.1,22.7
2024-04-01T07:10:00+0900,,,,,,65.5,2.1,0.8,13.4,0,24.1,22.6
2024-04-01T07:00:00+0900,,,,,,65.5,2.1,0.7,13.4,0,24.2,22.6
2024-04-01T06:50:00+0900,,,,,,65.5,2.1,0.8,13.4,0,24.2,22.6
2024-04-01T06:40:00+0900,,,,,,65.5,2.1,0.8,13.3,0,24.3,22.6
2024-04-01T06:30:00+0900,,,,,,65.5,2.1,0.7,13.4,2,24.3,22.6
2024-04-01T06:20:00+0900,,,,,,65.5,2.1,0.7,13.4,10,24.3,22.6
2024-04-01T06:10:00+0900,,,,,,65.5,2.1,0.6,13.4,24,24.3,22.6
2024-04-01T06:00:00+0900,,,,,,65.5,2.1,0.7,13.3,98,24.3,22.6
2024-04-01T05:50:00+0900,,,,,,65.5,2.1,0.8,13.3,140,24.4,22.6
2024-04-01T05:40:00+0900,,,,,,65.5,2.1,0.8,13.3,174,24.4,22.5
2024-04-01T05:30:00+0900,,,,,,65.5,2.1,0.7,13.4,226,24.4,22.5
2024-04-01T05:20:00+0900,,,,,,65.5,2.1,0.9,13.4,262,24.4,22.5
2024-04-01T05:10:00+0900,,,,,,65.5,2,0.8,13.6,308,24.4,22.4
2024-04-01T05:00:00+0900,,,,,,65.5,2.1,0.7,13.4,368,24.4,22.4
2024-04-01T04:50:00+0900,,,,,,65.5,2,0.8,13.5,146,24.4,22.4
2024-04-01T04:40:00+0900,,,,,,65.5,2.1,0.7,13.4,430,24.3,22.4
2024-04-01T04:30:00+0900,,,,,,65.5,2.1,0.8,13.4,464,24.3,22.4
2024-04-01T04:20:00+0900,,,,,,65.5,2.1,0.8,13.4,494,24.3,22.4
2024-04-01T04:10:00+0900,,,,,,65.5,2.1,0.8,13.5,530,24.3,22.4
2024-04-01T04:00:00+0900,,,,,,65.5,2.1,0.9,13.5,566,24.2,22.4
2024-04-01T03:50:00+0900,,,,,,65.5,2,0.8,13.5,590,24.2,22.3
2024-04-01T03:40:00+0900,,,,,,65.5,2.1,0.9,13.5,622,24.1,22.3
2024-04-01T03:30:00+0900,,,,,,65.5,2.1,0.9,13.4,662,24.1,22.3
2024-04-01T03:20:00+0900,,,,,,65.5,2,0.9,13.6,690,24,22.3
2024-04-01T03:10:00+0900,,,,,,65.5,2.1,1,13.5,720,23.9,22.3
2024-04-01T03:00:00+0900,,,,,,65.5,2,0.9,13.6,752,23.9,22.3
2024-04-01T02:50:00+0900,,,,,,65.5,2,0.9,13.6,784,23.9,22.3
2024-04-01T02:40:00+0900,,,,,,65.5,2,1,13.6,846,23.8,22.3
2024-04-01T02:30:00+0900,,,,,,65.5,2.1,1.1,13.5,868,23.8,22.3
2024-04-01T02:20:00+0900,,,,,,65.5,2.1,1.1,13.5,946,23.7,22.3
2024-04-01T02:10:00+0900,,,,,,65.5,2.1,1.1,13.6,816,23.6,22.2
2024-04-01T02:00:00+0900,,,,,,65.5,2.1,1.2,13.6,316,23.6,22.2
2024-04-01T01:50:00+0900,,,,,,65.5,2.1,1.2,13.5,888,23.5,22.2
2024-04-01T01:40:00+0900,,,,,,65.5,2,1.1,13.6,234,23.4,22.2
2024-04-01T01:30:00+0900,,,,,,65.5,2.1,1.2,13.5,954,23.4,22.2
2024-04-01T01:20:00+0900,,,,,,65.5,2,1.3,13.6,504,23.3,22.2
2024-04-01T01:10:00+0900,,,,,,65.5,2.1,1.3,13.6,864,23.3,22.1
2024-04-01T01:00:00+0900,,,,,,65.5,2,1.2,13.7,262,23.1,22.1
2024-04-01T00:50:00+0900,,,,,,65.5,2,1.4,13.7,200,23.1,22.1
2024-04-01T00:40:00+0900,,,,,,65.5,2,1.3,13.7,912,22.9,22.1
2024-04-01T00:30:00+0900,,,,,,65.5,2,1.5,13.7,1076,22.9,22.1
2024-04-01T00:20:00+0900,,,,,,65.5,2,1.4,13.7,1130,22.8,22.1
2024-04-01T00:10:00+0900,,,,,,65.5,2,1.4,13.7,564,22.7,22.1
2024-04-01T00:00:00+0900,,,,,,65.5,2,1.6,13.7,284,22.6,22.1
2024-03-31T23:50:00+0900,,,,,,65.5,2.1,1.5,13.6,1026,22.5,22.1
2024-03-31T23:40:00+0900,,,,,,65.5,2,1.6,13.7,938,22.4,22.1
2024-03-31T23:30:00+0900,,,,,,65.5,2,1.6,13.7,266,22.3,22.1
2024-03-31T23:20:00+0900,,,,,,65.5,2.1,1.5,13.6,884,22.3,22.1
2024-03-31T23:10:00+0900,,,,,,65.5,2,1.6,13.7,846,22.1,22.1
2024-03-31T23:00:00+0900,,,,,,65.5,2.1,1.6,13.7,816,22.1,22.1
2024-03-31T22:50:00+0900,,,,,,65.5,2,1.6,13.7,794,22,22.1
2024-03-31T22:40:00+0900,,,,,,65.5,2.1,1.7,13.6,768,21.9,22.1
2024-03-31T22:30:00+0900,,,,,,65.5,2.1,1.7,13.7,738,21.8,22.1
2024-03-31T22:20:00+0900,,,,,,65.5,2,1.6,13.7,714,21.8,22.1
2024-03-31T22:10:00+0900,,,,,,65.5,2.1,1.7,13.7,698,21.6,22.1
2024-03-31T22:00:00+0900,,,,,,65.5,2.1,1.7,13.7,182,21.6,22.1
2024-03-31T21:50:00+0900,,,,,,65.5,2.1,1.6,13.7,628,21.5,22.1
2024-03-31T21:40:00+0900,,,,,,65.5,2.1,1.6,13.7,590,21.4,22.1
2024-03-31T21:30:00+0900,,,,,,65.5,2.1,1.7,13.7,570,21.4,22.1
2024-03-31T21:20:00+0900,,,,,,65.5,2.1,1.7,13.7,436,21.4,22.1
2024-03-31T21:10:00+0900,,,,,,65.5,2.1,1.7,13.7,402,21.3,22.1
2024-03-31T21:00:00+0900,,,,,,65.5,2.1,1.6,13.8,546,21.3,22.2
2024-03-31T20:50:00+0900,,,,,,65.5,2.1,1.7,13.7,426,21.3,22.2
2024-03-31T20:40:00+0900,,,,,,65.5,2.1,1.8,13.7,194,21.2,22.2
2024-03-31T20:30:00+0900,,,,,,65.5,2.1,1.7,13.7,302,21.2,22.2
2024-03-31T20:20:00+0900,,,,,,65.5,2.1,1.7,13.7,352,21.2,22.2
2024-03-31T20:10:00+0900,,,,,,65.5,2.1,1.7,13.7,166,21.2,22.2
2024-03-31T20:00:00+0900,,,,,,65.5,2.1,1.7,13.7,154,21.2,22.2
2024-03-31T19:50:00+0900,,,,,,65.5,2,1.7,13.8,128,21.2,22.2
2024-03-31T19:40:00+0900,,,,,,65.5,2.1,1.7,13.7,226,21.2,22.2
2024-03-31T19:30:00+0900,,,,,,65.5,2.1,1.6,13.7,168,21.2,22.2
2024-03-31T19:20:00+0900,,,,,,65.5,2.1,1.6,13.8,124,21.3,22.3
2024-03-31T19:10:00+0900,,,,,,65.5,2.1,1.7,13.7,34,21.3,22.3
2024-03-31T19:00:00+0900,,,,,,65.5,2,1.6,13.8,14,21.3,22.3
2024-03-31T18:50:00+0900,,,,,,65.5,2.1,1.5,13.7,6,21.3,22.3
2024-03-31T18:40:00+0900,,,,,,65.5,2,1.6,13.8,2,21.3,22.3
2024-03-31T18:30:00+0900,,,,,,65.5,2.1,1.6,13.7,0,21.3,22.3
2024-03-31T18:20:00+0900,,,,,,65.5,2,1.6,13.8,0,21.3,22.3
2024-03-31T18:10:00+0900,,,,,,65.5,2.1,1.5,13.7,0,21.4,22.3
2024-03-31T18:00:00+0900,,,,,,65.5,2,1.6,13.8,0,21.4,22.3
2024-03-31T17:50:00+0900,,,,,,65.5,2.1,1.6,13.7,0,21.4,22.3
2024-03-31T17:40:00+0900,,,,,,65.5,2.1,1.6,13.7,0,21.4,22.3
2024-03-31T17:30:00+0900,,,,,,65.5,2.1,1.5,13.7,0,21.4,22.3
2024-03-31T17:20:00+0900,,,,,,65.5,2.1,1.6,13.7,0,21.5,22.3
2024-03-31T17:10:00+0900,,,,,,65.5,2.1,1.5,13.7,0,21.5,22.3
2024-03-31T17:00:00+0900,,,,,,65.5,2,1.4,13.8,0,21.5,22.3
2024-03-31T16:50:00+0900,,,,,,65.5,2.1,1.4,13.7,0,21.5,22.3
2024-03-31T16:40:00+0900,,,,,,65.5,2,1.5,13.8,0,21.6,22.3
2024-03-31T16:30:00+0900,,,,,,65.5,2.1,1.4,13.7,0,21.6,22.3
2024-03-31T16:20:00+0900,,,,,,65.5,2.1,1.4,13.7,0,21.6,22.3
2024-03-31T16:10:00+0900,,,,,,65.5,2.1,1.5,13.7,0,21.6,22.3
2024-03-31T16:00:00+0900,,,,,,65.5,2.1,1.4,13.7,0,21.6,22.3
2024-03-31T15:50:00+0900,,,,,,65.5,2,1.4,13.8,0,21.6,22.3
2024-03-31T15:40:00+0900,,,,,,65.5,2.1,1.3,13.7,0,21.7,22.3
2024-03-31T15:30:00+0900,,,,,,65.5,2.1,1.4,13.7,0,21.7,22.3
2024-03-31T15:20:00+0900,,,,,,65.5,2.1,1.4,13.8,0,21.7,22.3
2024-03-31T15:10:00+0900,,,,,,65.5,2.1,1.3,13.6,0,21.8,22.3
2024-03-31T15:00:00+0900,,,,,,65.5,2,1.4,13.9,0,21.8,22.3
2024-03-31T14:50:00+0900,,,,,,65.5,2.1,1.4,13.6,0,21.8,22.3
2024-03-31T14:40:00+0900,,,,,,65.5,2.1,1.3,13.7,0,21.8,22.4
2024-03-31T14:30:00+0900,,,,,,65.5,2.1,1.3,13.7,0,21.8,22.4
2024-03-31T14:20:00+0900,,,,,,65.5,2.1,1.3,13.7,0,21.8,22.4
2024-03-31T14:10:00+0900,,,,,,65.5,2.1,1.3,13.8,0,21.9,22.4
2024-03-31T14:00:00+0900,,,,,,65.5,2.1,1.3,13.8,0,21.9,22.4
2024-03-31T13:50:00+0900,,,,,,65.5,2.1,1.3,13.7,0,21.9,22.4
2024-03-31T13:40:00+0900,,,,,,65.5,2.1,1.3,13.7,0,21.9,22.4
2024-03-31T13:30:00+0900,,,,,,65.5,2.1,1.2,13.8,0,22,22.4
2024-03-31T13:20:00+0900,,,,,,65.5,2.1,1.3,13.8,0,22,22.4
2024-03-31T13:10:00+0900,,,,,,65.5,2.1,1.2,13.7,0,22,22.4
2024-03-31T13:00:00+0900,,,,,,65.5,2,1.1,13.9,0,22.1,22.4
2024-03-31T12:50:00+0900,,,,,,65.5,2.1,1.2,13.7,0,22.1,22.4
2024-03-31T12:40:00+0900,,,,,,65.5,2,1.3,13.9,0,22.1,22.4
2024-03-31T12:30:00+0900,,,,,,65.5,2.1,1.1,13.8,0,22.1,22.4
2024-03-31T12:20:00+0900,,,,,,65.5,2.1,1.1,13.8,0,22.1,22.4
2024-03-31T12:10:00+0900,,,,,,65.5,2.1,1.1,13.8,0,22.2,22.4
2024-03-31T12:00:00+0900,,,,,,65.5,2,1.1,13.8,0,22.2,22.4
2024-03-31T11:50:00+0900,,,,,,65.5,2.1,1.1,13.8,0,22.3,22.4
2024-03-31T11:40:00+0900,,,,,,65.5,2.1,1,13.7,0,22.3,22.4
2024-03-31T11:30:00+0900,,,,,,65.5,2,1,13.9,0,22.3,22.4
2024-03-31T11:20:00+0900,,,,,,65.5,2,1.2,13.9,0,22.3,22.4
2024-03-31T11:10:00+0900,,,,,,65.5,2,1,13.9,0,22.4,22.4
2024-03-31T11:00:00+0900,,,,,,65.5,2,1,13.9,0,22.4,22.4
2024-03-31T10:50:00+0900,,,,,,65.5,2,1.1,13.9,0,22.4,22.4
2024-03-31T10:40:00+0900,,,,,,65.5,2,1.1,13.9,0,22.4,22.4
2024-03-31T10:30:00+0900,,,,,,65.5,2,1,13.9,0,22.5,22.4
2024-03-31T10:20:00+0900,,,,,,65.5,2,0.9,13.9,0,22.6,22.4
2024-03-31T10:10:00+0900,,,,,,65.5,2,0.9,13.9,0,22.6,22.4
2024-03-31T10:00:00+0900,,,,,,65.5,2,1,14,0,22.6,22.3
2024-03-31T09:50:00+0900,,,,,,65.5,2,1,14,0,22.7,22.3
2024-03-31T09:40:00+0900,,,,,,65.5,2.1,0.9,13.6,0,22.7,22.3
2024-03-31T09:30:00+0900,,,,,,65.5,2.1,0.9,13.7,0,22.8,22.3
2024-03-31T09:20:00+0900,,,,,,65.5,2.1,1,13.6,0,22.8,22.3
2024-03-31T09:10:00+0900,,,,,,65.5,2.1,1,13.6,0,22.9,22.3
2024-03-31T09:00:00+0900,,,,,,65.5,2.1,0.9,13.7,0,22.9,22.3
2024-03-31T08:50:00+0900,,,,,,65.5,2.1,0.9,13.6,0,22.9,22.3
2024-03-31T08:40:00+0900,,,,,,65.5,2.1,0.9,13.7,0,23,22.3
2024-03-31T08:30:00+0900,,,,,,65.5,2.1,1,13.8,0,23.1,22.3
2024-03-31T08:20:00+0900,,,,,,65.5,2.1,0.9,13.7,0,23.1,22.3
2024-03-31T08:10:00+0900,,,,,,65.5,2,0.9,13.9,0,23.2,22.3
2024-03-31T08:00:00+0900,,,,,,65.5,2,1,13.9,0,23.3,22.2
2024-03-31T07:50:00+0900,,,,,,65.5,2.6,0.8,12.2,0,23.3,22.2
2024-03-31T07:40:00+0900,,,,,,65.5,2.5,0.9,12.3,0,23.3,22.2
2024-03-31T07:30:00+0900,,,,,,65.5,2.5,0.9,12.3,0,23.4,22.2
2024-03-31T07:20:00+0900,,,,,,65.5,2.5,0.9,12.3,0,23.4,22.2
2024-03-31T07:10:00+0900,,,,,,65.5,2.5,0.9,12.3,0,23.5,22.1
2024-03-31T07:00:00+0900,,,,,,65.5,2.5,0.9,12.3,0,23.5,22.1
2024-03-31T06:50:00+0900,,,,,,65.5,2.5,0.9,12.3,0,23.6,22.1
2024-03-31T06:40:00+0900,,,,,,65.5,2.6,0.9,12.3,2,23.6,22.1
2024-03-31T06:30:00+0900,,,,,,65.5,2.5,0.9,12.4,8,23.6,22.1
2024-03-31T06:20:00+0900,,,,,,65.5,2.5,0.9,12.3,30,23.6,22.1
2024-03-31T06:10:00+0900,,,,,,65.5,2.5,1,12.3,26,23.6,22.1
2024-03-31T06:00:00+0900,,,,,,65.5,2.5,0.9,12.4,106,23.6,22.1
2024-03-31T05:50:00+0900,,,,,,65.5,2.5,1,12.3,110,23.7,22
2024-03-31T05:40:00+0900,,,,,,65.5,2.5,1,12.4,182,23.7,22
2024-03-31T05:30:00+0900,,,,,,65.5,2.5,1,12.4,226,23.7,22
2024-03-31T05:20:00+0900,,,,,,65.5,2.4,1.1,12.5,290,23.7,21.9
2024-03-31T05:10:00+0900,,,,,,65.5,2.5,1,12.5,346,23.7,21.9
2024-03-31T05:00:00+0900,,,,,,65.5,2.5,1,12.5,394,23.6,21.9
2024-03-31T04:50:00+0900,,,,,,65.5,2.5,1,12.5,398,23.6,21.9
2024-03-31T04:40:00+0900,,,,,,65.5,2.5,1.1,12.5,138,23.6,21.9
2024-03-31T04:30:00+0900,,,,,,65.5,2.5,1.1,12.6,496,23.6,21.9
2024-03-31T04:20:00+0900,,,,,,65.5,2.4,1.1,12.6,532,23.6,21.8
2024-03-31T04:10:00+0900,,,,,,65.5,2.4,1.2,12.7,562,23.6,21.8
2024-03-31T04:00:00+0900,,,,,,65.5,2.5,1.2,12.6,610,23.5,21.8
2024-03-31T03:50:00+0900,,,,,,65.5,2.4,1.2,12.8,658,23.4,21.8
2024-03-31T03:40:00+0900,,,,,,65.5,2.5,1.2,12.6,696,23.4,21.8
2024-03-31T03:30:00+0900,,,,,,65.5,2.4,1.3,12.7,754,23.3,21.8
2024-03-31T03:20:00+0900,,,,,,65.5,2.4,1.3,12.7,728,23.3,21.8
2024-03-31T03:10:00+0900,,,,,,65.5,2.5,1.3,12.6,762,23.2,21.8
2024-03-31T03:00:00+0900,,,,,,65.5,2.4,1.5,12.8,838,23.1,21.7
2024-03-31T02:50:00+0900,,,,,,65.5,2.4,1.5,12.8,858,23.1,21.7
2024-03-31T02:40:00+0900,,,,,,65.5,2.4,1.5,12.8,870,23,21.7
2024-03-31T02:30:00+0900,,,,,,65.5,2.4,1.5,12.8,198,22.9,21.7
2024-03-31T02:20:00+0900,,,,,,65.5,2.4,1.6,12.7,174,22.8,21.7
2024-03-31T02:10:00+0900,,,,,,65.5,2.5,1.6,12.7,940,22.8,21.7
2024-03-31T02:00:00+0900,,,,,,65.5,2.4,1.7,12.8,942,22.6,21.6
2024-03-31T01:50:00+0900,,,,,,65.5,2.4,1.6,12.8,454,22.6,21.6
2024-03-31T01:40:00+0900,,,,,,65.5,2.4,1.8,12.9,946,22.5,21.6
2024-03-31T01:30:00+0900,,,,,,65.5,2.4,1.7,12.9,238,22.4,21.6
2024-03-31T01:20:00+0900,,,,,,65.5,2.4,1.8,12.9,202,22.3,21.6
2024-03-31T01:10:00+0900,,,,,,65.5,2.4,1.9,13,230,22.2,21.6
2024-03-31T01:00:00+0900,,,,,,65.5,2.4,2,12.9,1054,22.1,21.6
2024-03-31T00:50:00+0900,,,,,,65.5,2.4,2,13,972,22,21.6
2024-03-31T00:40:00+0900,,,,,,65.5,2.4,2.1,13,464,21.9,21.6
2024-03-31T00:30:00+0900,,,,,,65.5,2.4,2.1,12.9,1076,21.8,21.6
2024-03-31T00:20:00+0900,,,,,,65.5,2.4,2.2,13,298,21.7,21.6
2024-03-31T00:10:00+0900,,,,,,65.5,2.4,2.1,13.1,206,21.6,21.6
2024-03-31T00:00:00+0900,,,,,,65.5,2.5,2.2,12.9,1050,21.4,21.6
2024-03-30T23:50:00+0900,,,,,,65.5,2.5,2.2,12.9,990,21.3,21.6
2024-03-30T23:40:00+0900,,,,,,65.5,2.4,2.2,13,910,21.2,21.6
2024-03-30T23:30:00+0900,,,,,,65.5,2.5,2.3,13,876,21.1,21.6
2024-03-30T23:20:00+0900,,,,,,65.5,2.4,2.3,13.1,848,21,21.6
2024-03-30T23:10:00+0900,,,,,,65.5,2.5,2.3,13,824,20.9,21.6
2024-03-30T23:00:00+0900,,,,,,65.5,2.4,2.4,13.1,804,20.8,21.6
2024-03-30T22:50:00+0900,,,,,,65.5,2.5,2.5,13.1,782,20.7,21.6
2024-03-30T22:40:00+0900,,,,,,65.5,2.4,2.4,13.1,760,20.6,21.6
2024-03-30T22:30:00+0900,,,,,,65.5,2.5,2.4,13.1,736,20.5,21.6
2024-03-30T22:20:00+0900,,,,,,65.5,2.4,2.5,13.1,710,20.4,21.6
2024-03-30T22:10:00+0900,,,,,,64.3,2.5,2.6,13,682,20.3,21.6
2024-03-30T22:00:00+0900,,,,,,64.1,2.4,2.6,13.2,652,20.3,21.6
2024-03-30T21:50:00+0900,,,,,,60,2.5,2.7,13.1,622,20.2,21.6
2024-03-30T21:40:00+0900,,,,,,64.1,2.5,2.6,13.1,588,20.1,21.6
2024-03-30T21:30:00+0900,,,,,,56,2.5,2.8,13.2,554,20.1,21.6
2024-03-30T21:20:00+0900,,,,,,59.7,2.5,2.7,13.2,518,20,21.6
2024-03-30T21:10:00+0900,,,,,,64.2,2.5,2.6,13.1,482,20,21.6
2024-03-30T21:00:00+0900,,,,,,64.1,2.4,2.6,13.3,446,19.9,21.6
2024-03-30T20:50:00+0900,,,,,,55.9,2.5,2.8,13.2,406,19.9,21.6
2024-03-30T20:40:00+0900,,,,,,64.1,2.5,2.6,13.2,366,19.9,21.7
2024-03-30T20:30:00+0900,,,,,,60,2.5,2.7,13.2,332,19.9,21.7
2024-03-30T20:20:00+0900,,,,,,59.7,2.4,2.7,13.4,296,19.9,21.7
2024-03-30T20:10:00+0900,,,,,,59.9,2.5,2.7,13.2,258,19.9,21.7
2024-03-30T20:00:00+0900,,,,,,59.7,2.5,2.7,13.3,224,19.9,21.7
2024-03-30T19:50:00+0900,,,,,,59.8,2.5,2.7,13.3,190,19.9,21.7
2024-03-30T19:40:00+0900,,,,,,59.5,2.4,2.7,13.4,156,19.9,21.7
2024-03-30T19:30:00+0900,,,,,,59.8,2.5,2.7,13.3,124,19.9,21.7
2024-03-30T19:20:00+0900,,,,,,59.4,2.5,2.7,13.2,90,19.9,21.7
2024-03-30T19:10:00+0900,,,,,,55.3,2.5,2.8,13.3,60,19.9,21.8
2024-03-30T19:00:00+0900,,,,,,59.5,2.4,2.7,13.4,32,19.9,21.8
2024-03-30T18:50:00+0900,,,,,,59.4,2.4,2.7,13.4,12,19.9,21.8
2024-03-30T18:40:00+0900,,,,,,59.5,2.5,2.7,13.3,2,19.9,21.8
2024-03-30T18:30:00+0900,,,,,,59.3,2.5,2.7,13.4,0,20,21.8
2024-03-30T18:20:00+0900,,,,,,59.9,2.5,2.7,13.3,0,20,21.8
2024-03-30T18:10:00+0900,,,,,,59.9,2.5,2.7,13.4,0,20,21.8
2024-03-30T18:00:00+0900,,,,,,60.5,2.4,2.7,13.5,0,20,21.8
2024-03-30T17:50:00+0900,,,,,,60,2.5,2.7,13.4,0,20.1,21.8
2024-03-30T17:40:00+0900,,,,,,60.1,2.5,2.7,13.4,0,20.1,21.8
2024-03-30T17:30:00+0900,,,,,,64.3,2.5,2.6,13.4,0,20.1,21.8
2024-03-30T17:20:00+0900,,,,,,64.3,2.4,2.6,13.5,0,20.1,21.8
2024-03-30T17:10:00+0900,,,,,,59.7,2.4,2.7,13.6,0,20.1,21.8
2024-03-30T17:00:00+0900,,,,,,64.3,2.5,2.6,13.4,0,20.1,21.8
2024-03-30T16:50:00+0900,,,,,,65.5,2.5,2.5,13.4,0,20.1,21.8
2024-03-30T16:40:00+0900,,,,,,59.7,2.5,2.7,13.4,0,20.1,21.8
2024-03-30T16:30:00+0900,,,,,,64.2,2.4,2.6,13.6,0,20.2,21.8
2024-03-30T16:20:00+0900,,,,,,64,2.4,2.6,13.6,0,20.2,21.8
2024-03-30T16:10:00+0900,,,,,,59.6,2.5,2.7,13.5,0,20.2,21.8
2024-03-30T16:00:00+0900,,,,,,65.5,2.5,2.5,13.6,0,20.3,21.8
2024-03-30T15:50:00+0900,,,,,,65.5,2.5,2.5,13.6,0,20.3,21.8
2024-03-30T15:40:00+0900,,,,,,65.5,2.5,2.5,13.7,0,20.3,21.9
2024-03-30T15:30:00+0900,,,,,,64.3,2.5,2.6,13.7,0,20.3,21.9
2024-03-30T15:20:00+0900,,,,,,65.5,2.5,2.5,13.7,0,20.3,21.9
2024-03-30T15:10:00+0900,,,,,,65.5,2.5,2.5,13.6,0,20.3,21.9
2024-03-30T15:00:00+0900,,,,,,65.5,2.5,2.5,13.7,0,20.3,21.9
2024-03-30T14:50:00+0900,,,,,,65.5,2.5,2.5,13.7,0,20.3,21.9
2024-03-30T14:40:00+0900,,,,,,65.5,2.5,2.4,13.7,0,20.4,21.9
2024-03-30T14:30:00+0900,,,,,,65.5,2.5,2.4,13.8,0,20.4,21.9
2024-03-30T14:20:00+0900,,,,,,64.5,2.5,2.6,13.8,0,20.4,21.9
2024-03-30T14:10:00+0900,,,,,,65.5,2.5,2.4,13.8,0,20.4,21.9
2024-03-30T14:00:00+0900,,,,,,65.5,2.5,2.4,13.9,0,20.4,21.9
2024-03-30T13:50:00+0900,,,,,,65.5,2.5,2.4,13.9,0,20.4,21.9
2024-03-30T13:40:00+0900,,,,,,65.5,2.5,2.4,13.8,0,20.4,21.9
2024-03-30T13:30:00+0900,,,,,,65.5,2.5,2.4,14,0,20.4,21.9
2024-03-30T13:20:00+0900,,,,,,65.5,2.5,2.5,14,0,20.4,21.9
2024-03-30T13:10:00+0900,,,,,,65.5,2.5,2.4,14,0,20.5,21.9
2024-03-30T13:00:00+0900,,,,,,65.5,2.5,2.4,14.1,0,20.5,21.9
2024-03-30T12:50:00+0900,,,,,,65.5,2.5,2.4,14.2,0,20.5,21.9
2024-03-30T12:40:00+0900,,,,,,65.5,2.5,2.5,14.2,0,20.5,21.9
2024-03-30T12:30:00+0900,,,,,,65.5,2.5,2.4,14,0,20.5,21.9
